id,user_pattern,departure_station,arrival_station,arrival_day,arrival_time,purchase_day,service,service_departure_time,service_arrival_time,seat,price,utility,best_service,best_seat,best_utility
1150,Student,60000,04040,2023-09-06,19.225821268989623,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1151,Student,60000,04040,2023-09-06,15.41170216041667,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1152,Business,60000,04040,2023-09-06,7.423884802322716,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1153,Student,60000,04040,2023-09-06,0.6152217991560747,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1154,Business,60000,04040,2023-09-06,9.96838344199086,4,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,29.45,80,03073_06-09-2023-07.30,Básico,98.6
1155,Tourist,60000,04040,2023-09-06,12.082294298837697,13,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
1156,Student,60000,04040,2023-09-06,20.746699361487536,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1157,Tourist,60000,04040,2023-09-06,2.5910898004192404,9,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
1158,Student,60000,04040,2023-09-06,14.26924187771021,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1159,Business,60000,04040,2023-09-06,7.862775938951914,6,03073_06-09-2023-07.30,7.5,10.7,Básico,73.6,98.6,03073_06-09-2023-07.30,Básico,98.6
116,Student,60000,04040,2023-09-06,16.883642392961427,0,03173_06-09-2023-17.30,17.5,20.7,Básico,92,24.6796875,03143_06-09-2023-14.30,Básico,25.86640625
1160,Business,60000,04040,2023-09-06,9.847447901164662,6,03073_06-09-2023-07.30,7.5,10.7,Básico,73.6,98.6,03073_06-09-2023-07.30,Básico,98.6
1161,Student,60000,04040,2023-09-06,19.698181259592637,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1162,Business,60000,04040,2023-09-06,8.959591248221745,5,03083_06-09-2023-08.30,8.5,11.25,Premium,87.5,97.5,03073_06-09-2023-07.30,Básico,98.6
1163,Student,60000,04040,2023-09-06,16.74738263078429,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1164,Student,60000,04040,2023-09-06,11.329407753954715,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1165,Business,60000,04040,2023-09-06,9.04621133576378,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1166,Business,60000,04040,2023-09-06,8.893577447126725,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1167,Student,60000,04040,2023-09-06,12.940428765054262,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1168,Student,60000,04040,2023-09-06,20.747734286611625,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1169,Student,60000,04040,2023-09-06,20.57423747161695,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
117,Business,60000,04040,2023-09-06,10.151510571908725,4,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
1170,Business,60000,04040,2023-09-06,9.142290748292156,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
1171,Student,60000,04040,2023-09-06,13.777157121139549,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1172,Business,60000,04040,2023-09-06,7.228317710744041,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1173,Student,60000,04040,2023-09-06,19.602750046395787,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1174,Student,60000,04040,2023-09-06,18.78585689156356,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1175,Student,60000,04040,2023-09-06,13.249391581235653,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1176,Tourist,60000,04040,2023-09-06,15.034541424516387,9,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
1177,Student,60000,04040,2023-09-06,18.54252785888491,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1178,Student,60000,04040,2023-09-06,21.350169963150975,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1179,Student,60000,04040,2023-09-06,21.493489819718256,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
118,Business,60000,04040,2023-09-06,7.8634719328929625,3,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,29.45,80,03073_06-09-2023-07.30,Básico,98.6
1180,Student,60000,04040,2023-09-06,15.566048414350286,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1181,Business,60000,04040,2023-09-06,9.126128125303408,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1182,Student,60000,04040,2023-09-06,16.270068545984394,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1183,Tourist,60000,04040,2023-09-06,16.823188951862242,9,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
1184,Student,60000,04040,2023-09-06,10.680528162304192,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1185,Student,60000,04040,2023-09-06,22.605246239172402,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1186,Student,60000,04040,2023-09-06,21.552056569182696,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1187,Business,60000,04040,2023-09-06,7.238174961277317,3,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1188,Student,60000,04040,2023-09-06,20.962371809564335,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1189,Student,60000,04040,2023-09-06,13.698911906956095,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
119,Tourist,60000,04040,2023-09-06,17.67100118606967,12,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
1190,Business,60000,04040,2023-09-06,8.353577289026687,6,03073_06-09-2023-07.30,7.5,10.7,Básico,73.6,98.6,03073_06-09-2023-07.30,Básico,98.6
1191,Student,60000,04040,2023-09-06,14.085532878035913,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1192,Student,60000,04040,2023-09-06,18.68587719633067,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1193,Student,60000,04040,2023-09-06,11.193211664745633,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1194,Business,60000,04040,2023-09-06,9.160237460679108,4,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,29.45,80,03073_06-09-2023-07.30,Básico,98.6
1195,Student,60000,04040,2023-09-06,23.25818066800352,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1196,Student,60000,04040,2023-09-06,9.638537092796897,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1197,Student,60000,04040,2023-09-06,18.857852118343754,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1198,Student,60000,04040,2023-09-06,16.83243605252266,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1199,Business,60000,04040,2023-09-06,8.892528361936748,3,,,,,,,03073_06-09-2023-07.30,Básico,98.6
12,Student,60000,04040,2023-09-06,17.088581003110065,0,03163_06-09-2023-16.30,16.5,20.466666666666665,Elige,66.25,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
120,Student,60000,04040,2023-09-06,15.864305653775036,2,03143_06-09-2023-14.30,14.5,18.416666666666668,Elige,44.15,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1200,Business,60000,04040,2023-09-06,7.170328924438412,6,03073_06-09-2023-07.30,7.5,10.7,Básico,73.6,98.6,03073_06-09-2023-07.30,Básico,98.6
1201,Student,60000,04040,2023-09-06,16.451518656579406,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1202,Business,60000,04040,2023-09-06,7.929912313669331,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1203,Student,60000,04040,2023-09-06,19.738395976566547,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1204,Student,60000,04040,2023-09-06,17.372966721208048,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1205,Business,60000,04040,2023-09-06,9.415704071087475,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1206,Student,60000,04040,2023-09-06,18.42712214417019,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1207,Student,60000,04040,2023-09-06,20.333531325820942,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1208,Student,60000,04040,2023-09-06,23.24698342725833,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1209,Student,60000,04040,2023-09-06,15.899368118962334,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
121,Student,60000,04040,2023-09-06,14.24363303208407,0,03173_06-09-2023-17.30,17.5,20.7,Básico,92,24.6796875,03143_06-09-2023-14.30,Básico,25.86640625
1210,Student,60000,04040,2023-09-06,19.715921119018077,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1211,Business,60000,04040,2023-09-06,7.6811182544276,6,03073_06-09-2023-07.30,7.5,10.7,Básico,73.6,98.6,03073_06-09-2023-07.30,Básico,98.6
1212,Tourist,60000,04040,2023-09-06,22.03370895088203,5,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03203_06-09-2023-20.40,Básico,51.13333333333334
1213,Business,60000,04040,2023-09-06,8.252571371085928,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
1214,Business,60000,04040,2023-09-06,9.810898377447797,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
1215,Student,60000,04040,2023-09-06,20.35504888402022,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1216,Business,60000,04040,2023-09-06,6.165129083426246,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1217,Student,60000,04040,2023-09-06,17.59342179132405,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1218,Student,60000,04040,2023-09-06,15.13238341482898,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1219,Business,60000,04040,2023-09-06,8.508228846453665,6,03073_06-09-2023-07.30,7.5,10.7,Básico,73.6,98.6,03073_06-09-2023-07.30,Básico,98.6
122,Student,60000,04040,2023-09-06,16.072591892676915,0,03173_06-09-2023-17.30,17.5,20.7,Básico,92,24.6796875,03143_06-09-2023-14.30,Básico,25.86640625
1220,Tourist,60000,04040,2023-09-06,13.320326243563366,12,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
1221,Student,60000,04040,2023-09-06,18.5328243510952,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1222,Business,60000,04040,2023-09-06,8.03274549305717,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
1223,Student,60000,04040,2023-09-06,18.99026339864315,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1224,Student,60000,04040,2023-09-06,17.79247136225345,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1225,Tourist,60000,04040,2023-09-06,14.723678367015472,7,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03203_06-09-2023-20.40,Básico,51.13333333333334
1226,Business,60000,04040,2023-09-06,8.863052338906488,3,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1227,Student,60000,04040,2023-09-06,13.424408383551285,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1228,Business,60000,04040,2023-09-06,6.912381579598874,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1229,Student,60000,04040,2023-09-06,20.545178159682816,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
123,Business,60000,04040,2023-09-06,6.217244164417234,5,03073_06-09-2023-07.30,7.5,10.7,Elige,92,98.6,03073_06-09-2023-07.30,Básico,98.6
1230,Business,60000,04040,2023-09-06,8.070781344078581,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
1231,Student,60000,04040,2023-09-06,12.502308319844776,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1232,Business,60000,04040,2023-09-06,8.960967632294631,6,03073_06-09-2023-07.30,7.5,10.7,Básico,73.6,98.6,03073_06-09-2023-07.30,Básico,98.6
1233,Business,60000,04040,2023-09-06,7.811161714060623,3,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1234,Student,60000,04040,2023-09-06,1.1922302465974823,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1235,Student,60000,04040,2023-09-06,18.42133013009954,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1236,Business,60000,04040,2023-09-06,7.8413472734923415,3,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1237,Student,60000,04040,2023-09-06,15.498919295095979,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1238,Student,60000,04040,2023-09-06,15.740221990755446,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1239,Student,60000,04040,2023-09-06,21.99772418421158,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
124,Student,60000,04040,2023-09-06,21.157701171607755,0,03173_06-09-2023-17.30,17.5,20.7,Básico,92,24.6796875,03143_06-09-2023-14.30,Básico,25.86640625
1240,Student,60000,04040,2023-09-06,21.960284515206176,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1241,Student,60000,04040,2023-09-06,1.43670496654482,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1242,Student,60000,04040,2023-09-06,23.4388620288355,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1243,Student,60000,04040,2023-09-06,11.797346722080913,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1244,Business,60000,04040,2023-09-06,9.539985709912877,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1245,Business,60000,04040,2023-09-06,7.756233255821829,4,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,29.45,80,03073_06-09-2023-07.30,Básico,98.6
1246,Business,60000,04040,2023-09-06,8.366729892085205,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
1247,Tourist,60000,04040,2023-09-06,4.913723415019186,14,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
1248,Business,60000,04040,2023-09-06,8.56814130494271,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1249,Business,60000,04040,2023-09-06,9.035955671246603,3,,,,,,,03073_06-09-2023-07.30,Básico,98.6
125,Student,60000,04040,2023-09-06,15.672732515962963,1,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1250,Business,60000,04040,2023-09-06,7.668533016927318,4,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,29.45,80,03073_06-09-2023-07.30,Básico,98.6
1251,Tourist,60000,04040,2023-09-06,13.36586829990037,6,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03203_06-09-2023-20.40,Básico,51.13333333333334
1252,Student,60000,04040,2023-09-06,13.809383114962182,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1253,Tourist,60000,04040,2023-09-06,11.634970237782193,10,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
1254,Student,60000,04040,2023-09-06,19.733498087786927,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1255,Business,60000,04040,2023-09-06,6.663746922729399,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
1256,Student,60000,04040,2023-09-06,17.678827854613093,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1257,Tourist,60000,04040,2023-09-06,15.930964620488778,13,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
1258,Student,60000,04040,2023-09-06,18.8089850812823,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
1259,Business,60000,04040,2023-09-06,7.48513299378763,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
126,Student,60000,04040,2023-09-06,19.083604743875735,1,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
1260,Business,60000,04040,2023-09-06,8.122961806815015,6,03073_06-09-2023-07.30,7.5,10.7,Básico,73.6,98.6,03073_06-09-2023-07.30,Básico,98.6
1261,Business,60000,04040,2023-09-06,8.465775757784083,4,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,29.45,80,03073_06-09-2023-07.30,Básico,98.6
1262,Tourist,60000,04040,2023-09-06,11.464118839780411,5,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03203_06-09-2023-20.40,Básico,51.13333333333334
1263,Student,60000,04040,2023-09-06,18.402440234343363,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1264,Tourist,60000,04040,2023-09-06,6.138172747255856,10,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
1265,Student,60000,04040,2023-09-06,14.949959064917971,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
1266,Tourist,60000,04040,2023-09-06,17.264718958038717,2,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,51.5,47.225,03203_06-09-2023-20.40,Básico,51.13333333333334
1267,Student,60000,04040,2023-09-06,21.22310992270225,0,,,,,,,03143_06-09-2023-14.30,Básico,25.86640625
1268,Business,60000,04040,2023-09-06,8.851146082557907,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
1269,Business,60000,04040,2023-09-06,9.37976234729396,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Premium,58.15,86.3,03073_06-09-2023-07.30,Básico,98.6
127,Student,60000,04040,2023-09-06,22.957088975559387,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
